Average qual score & Frequency
31.07920792079208	50152
37.04950495049505	155015
33.198019801980195	67635
18.534653465346533	23474
38.257425742574256	240509
33.13861386138614	66360
40.00990099009901	891817
36.227722772277225	122148
40.31683168316832	1414448
37.54455445544554	183740
39.801980198019805	684461
34.79207920792079	91155
35.89108910891089	111910
38.56435643564357	274536
39.23762376237624	409043
39.37623762376238	454067
32.198019801980195	58023
37.742574257425744	198173
39.92079207920792	803254
32.2970297029703	58582
37.28712871287129	166928
39.06930693069307	361462
40.02970297029703	979154
40.148514851485146	1202650
35.02970297029703	97283
23.742574257425744	25915
37.46534653465346	178182
39.881188118811885	758504
38.87128712871287	321687
39.772277227722775	684027
36.20792079207921	121155
36.62376237623762	135717
39.336633663366335	439804
39.89108910891089	767093
38.82178217821782	312367
21.455445544554454	21179
38.76237623762376	303279
40.06930693069307	1064978
40.23762376237624	1537619
40.277227722772274	1410744
38.0	217922
37.633663366336634	190843
39.00990099009901	349940
29.059405940594058	40325
32.82178217821782	63454
40.13861386138614	1027389
19.237623762376238	12094
38.92079207920792	330711
39.73267326732673	653006
35.06930693069307	94368
39.99009900990099	905005
36.40594059405941	127548
36.386138613861384	127000
37.198019801980195	163125
37.613861386138616	188741
37.118811881188115	158996
40.35643564356435	1377345
36.89108910891089	147181
38.07920792079208	223242
39.05940594059406	359719
28.26732673267327	37597
37.75247524752475	197403
35.76237623762376	108536
35.9009900990099	112099
40.198019801980195	1461436
33.95049504950495	75896
40.15841584158416	1320422
40.26732673267327	1073541
38.613861386138616	281576
40.227722772277225	1064331
36.35643564356435	125824
38.98019801980198	342197
38.46534653465346	262112
40.118811881188115	1175495
39.75247524752475	649166
29.89108910891089	43726
36.9009900990099	147268
38.475247524752476	263770
17.396039603960396	30030
39.67326732673267	602210
38.20792079207921	235199
34.76237623762376	89820
23.435643564356436	26104
34.95049504950495	94130
36.81188118811881	143409
39.554455445544555	536132
38.53465346534654	271567
21.89108910891089	21604
38.06930693069307	222431
39.71287128712871	622142
39.257425742574256	415400
35.198019801980195	98067
36.04950495049505	116269
36.06930693069307	117273
31.73267326732673	54629
30.11881188118812	44935
39.65346534653465	590937
29.475247524752476	42219
40.17821782178218	1067305
29.04950495049505	40535
39.742574257425744	651216
39.24752475247525	411673
39.87128712871287	768316
21.18811881188119	23602
38.663366336633665	289220
40.05940594059406	986307
26.376237623762375	31872
39.93069306930693	809639
27.683168316831683	35154
36.10891089108911	118488
36.801980198019805	143182
27.831683168316832	36385
34.46534653465346	83857
39.78217821782178	689704
40.0	892885
39.960396039603964	847027
38.584158415841586	276995
39.26732673267327	418549
39.35643564356435	448222
39.59405940594059	557105
39.07920792079208	365617
39.76237623762376	658706
37.43564356435643	175719
40.10891089108911	1146358
38.43564356435643	259811
37.57425742574257	185819
39.663366336633665	589804
39.603960396039604	562372
39.95049504950495	846843
40.07920792079208	1052421
39.0990099009901	369234
40.12871287128713	1069536
19.287128712871286	12493
40.18811881188119	1187521
39.68316831683168	614229
32.00990099009901	56538
34.198019801980195	79280
35.7029702970297	106974
37.40594059405941	175435
16.95049504950495	30115
37.722772277227726	196101
32.0	56542
25.702970297029704	29770
32.06930693069307	57016
39.64356435643565	587690
20.22772277227723	17746
29.0	40260
39.51485148514851	513167
37.35643564356435	172215
35.59405940594059	104599
40.039603960396036	955013
25.04950495049505	28527
37.18811881188119	162605
40.08910891089109	974084
38.81188118811881	311330
38.34653465346535	250024
34.257425742574256	80411
39.84158415841584	719988
24.247524752475247	26867
28.168316831683168	37366
39.31683168316832	434361
24.22772277227723	26853
39.94059405940594	832446
16.425742574257427	864
36.21782178217822	121507
37.62376237623762	188408
37.524752475247524	181650
39.34653465346535	443417
38.801980198019805	310050
34.54455445544554	85305
31.84158415841584	55620
37.32673267326733	169470
39.851485148514854	729684
25.752475247524753	30259
40.306930693069305	1132059
38.693069306930695	291110
29.821782178217823	43621
38.9009900990099	328626
28.96039603960396	39928
39.08910891089109	368933
39.54455445544554	530150
32.79207920792079	63004
25.801980198019802	30656
29.653465346534652	43092
38.306930693069305	244607
18.03960396039604	26715
24.485148514851485	27533
36.31683168316832	124505
39.79207920792079	683944
39.82178217821782	728154
39.9009900990099	789002
39.42574257425743	474592
40.0990099009901	1018447
23.07920792079208	24870
38.83168316831683	314497
37.0990099009901	156640
39.306930693069305	430151
30.633663366336634	47910
37.603960396039604	187679
39.386138613861384	459219
34.504950495049506	84456
29.900990099009903	44042
39.45544554455446	487026
29.18811881188119	40759
35.87128712871287	112173
23.04950495049505	24979
18.81188118811881	23130
21.04950495049505	20881
32.742574257425744	62885
33.56435643564357	71477
37.17821782178218	161558
38.7029702970297	293677
39.613861386138616	565862
39.2970297029703	427615
26.138613861386137	31388
39.495049504950494	505745
38.18811881188119	233911
20.564356435643564	18458
39.504950495049506	509337
38.504950495049506	266854
39.17821782178218	392700
39.86138613861386	760660
40.01980198019802	938696
40.04950495049505	927567
17.18811881188119	18936
31.316831683168317	51842
21.128712871287128	24490
39.98019801980198	886691
36.24752475247525	122436
30.07920792079208	44830
37.84158415841584	203923
24.782178217821784	27843
39.7029702970297	618857
39.81188118811881	705491
28.623762376237625	38282
38.71287128712871	296215
38.554455445544555	272863
22.405940594059405	24685
33.554455445544555	71169
26.396039603960396	31934
39.18811881188119	394046
39.445544554455445	481644
37.881188118811885	208107
32.92079207920792	64534
36.396039603960396	127086
37.227722772277225	164158
34.68316831683168	87731
38.118811881188115	226459
38.94059405940594	335340
33.73267326732673	73036
36.65346534653465	137724
35.584158415841586	105238
35.227722772277225	100735
38.54455445544554	271909
28.15841584158416	37256
39.524752475247524	518026
39.693069306930695	621815
39.28712871287129	423175
39.415841584158414	470189
38.00990099009901	217887
37.97029702970297	214963
39.148514851485146	384659
19.89108910891089	21728
39.15841584158416	385923
39.475247524752476	494390
17.73267326732673	24755
34.84158415841584	92666
38.79207920792079	307141
21.980198019801982	22822
29.168316831683168	40804
23.762376237623762	26365
39.396039603960396	462709
39.118811881188115	374696
23.306930693069308	25057
38.95049504950495	338108
38.91089108910891	329605
37.93069306930693	210800
31.564356435643564	53491
39.57425742574257	543690
35.613861386138616	105203
38.17821782178218	232074
32.31683168316832	59502
39.48514851485149	499437
33.76237623762376	73839
34.59405940594059	86150
36.28712871287129	123465
35.93069306930693	113013
36.039603960396036	116590
38.396039603960396	255035
39.21782178217822	403487
24.405940594059405	27722
38.57425742574257	276611
33.40594059405941	69389
33.386138613861384	69241
38.37623762376238	253310
35.15841584158416	95919
38.495049504950494	264768
33.415841584158414	69281
23.73267326732673	26355
18.455445544554454	12924
32.08910891089109	56938
33.24752475247525	67534
31.455445544554454	52827
30.02970297029703	44566
34.396039603960396	82339
34.81188118811881	90405
35.742574257425744	107921
23.89108910891089	26221
38.722772277227726	297595
38.10891089108911	226547
39.40594059405941	468013
24.435643564356436	27350
37.82178217821782	203753
36.693069306930695	138789
39.02970297029703	353323
23.495049504950494	25343
38.68316831683168	290878
36.91089108910891	148136
37.67326732673267	192188
32.98019801980198	64850
38.59405940594059	277159
26.603960396039604	32397
32.10891089108911	57778
39.32673267326733	438497
34.92079207920792	91933
29.99009900990099	44251
29.693069306930692	43175
28.722772277227723	38979
36.257425742574256	123127
35.722772277227726	108156
22.93069306930693	24744
38.01980198019802	219749
17.693069306930692	28909
37.851485148514854	204899
27.801980198019802	36119
37.584158415841586	186293
36.277227722772274	124117
23.366336633663366	25284
36.59405940594059	134455
33.05940594059406	65906
39.366336633663366	450646
25.425742574257427	29671
26.96039603960396	33438
30.435643564356436	47092
38.31683168316832	246005
29.95049504950495	43982
38.28712871287129	244516
37.15841584158416	160149
38.16831683168317	230827
36.42574257425743	128864
19.26732673267327	26115
36.84158415841584	144772
26.742574257425744	32653
31.683168316831683	54178
35.554455445544555	103587
33.94059405940594	76027
37.7029702970297	193852
16.84158415841584	14429
29.15841584158416	40181
37.94059405940594	210928
37.495049504950494	180150
33.26732673267327	67923
37.0	152032
30.524752475247524	47130
29.84158415841584	43722
28.792079207920793	39302
38.62376237623762	283378
27.900990099009903	36311
39.56435643564357	539318
17.445544554455445	29843
29.03960396039604	40297
33.445544554455445	69778
36.07920792079208	117173
39.97029702970297	852633
38.45544554455446	260327
35.31683168316832	98699
38.32673267326733	247485
37.148514851485146	160079
37.960396039603964	214061
30.544554455445546	47375
37.86138613861386	205783
34.148514851485146	78844
18.465346534653467	21014
39.722772277227726	640025
37.10891089108911	158230
27.89108910891089	36201
38.277227722772274	242591
35.45544554455446	101886
31.02970297029703	50223
32.13861386138614	57741
15.861386138613861	21070
39.584158415841586	548517
28.584158415841586	38280
35.73267326732673	108382
35.53465346534654	104685
33.78217821782178	73535
36.118811881188115	118750
36.97029702970297	151104
29.306930693069308	41288
32.16831683168317	57463
35.97029702970297	114238
19.633663366336634	14597
27.73267326732673	35537
31.524752475247524	53405
36.43564356435643	129016
32.89108910891089	64667
23.99009900990099	26411
37.02970297029703	154291
29.980198019801982	44496
22.18811881188119	22301
36.32673267326733	125503
33.366336633663366	69401
35.05940594059406	94771
38.42574257425743	258664
35.148514851485146	97153
36.00990099009901	115295
36.26732673267327	122963
33.00990099009901	65180
31.88118811881188	55401
30.683168316831683	48228
34.722772277227726	88091
35.21782178217822	96965
37.68316831683168	193409
37.76237623762376	198048
19.445544554455445	19679
23.445544554455445	25445
22.95049504950495	25034
35.881188118811885	111540
36.82178217821782	143947
37.59405940594059	187897
21.792079207920793	21756
34.64356435643565	87422
36.75247524752475	141202
40.21782178217822	1198097
25.02970297029703	28923
30.594059405940595	47372
32.524752475247524	60542
38.51485148514851	268423
39.83168316831683	723122
34.336633663366335	81306
20.485148514851485	23677
36.7029702970297	138909
39.0	347278
38.02970297029703	218629
38.0990099009901	226592
37.00990099009901	153743
33.99009900990099	76388
38.05940594059406	222772
33.34653465346535	68816
38.148514851485146	231085
35.851485148514854	110667
37.56435643564357	184805
33.51485148514851	70484
25.643564356435643	29935
22.326732673267326	22880
38.40594059405941	254555
26.722772277227723	32372
39.039603960396036	356977
39.13861386138614	381237
38.851485148514854	317891
36.99009900990099	151834
37.23762376237624	164443
31.198019801980198	50908
33.62376237623762	71491
39.16831683168317	387020
21.07920792079208	24498
36.87128712871287	146091
23.663366336633665	26136
35.2970297029703	99098
24.019801980198018	26680
37.37623762376238	172629
38.039603960396036	220319
36.13861386138614	118930
28.564356435643564	38653
36.0	115383
36.851485148514854	144312
39.633663366336634	581373
34.0990099009901	77688
33.59405940594059	71347
39.91089108910891	807998
34.86138613861386	91181
33.84158415841584	74731
38.198019801980195	235073
19.73267326732673	15205
36.94059405940594	149285
39.10891089108911	372088
38.67326732673267	289829
35.10891089108911	95570
32.148514851485146	57667
24.396039603960396	27226
24.524752475247524	27483
37.42574257425743	175654
32.56435643564357	61734
34.415841584158414	83591
27.96039603960396	36474
26.633663366336634	32752
38.23762376237624	237954
32.495049504950494	60824
28.871287128712872	39536
25.85148514851485	30505
30.346534653465348	46096
34.15841584158416	78534
25.316831683168317	29404
32.43564356435643	60450
31.584158415841586	53731
37.31683168316832	168184
38.86138613861386	320172
32.34653465346535	59203
32.366336633663366	59141
15.316831683168317	15314
25.871287128712872	30514
30.099009900990097	44647
27.504950495049506	35084
22.15841584158416	24253
31.801980198019802	55414
38.227722772277225	237099
37.01980198019802	154469
37.34653465346535	171786
27.10891089108911	33844
31.722772277227723	54381
22.425742574257427	23204
38.97029702970297	340748
20.96039603960396	19349
21.683168316831683	22721
37.91089108910891	210219
33.68316831683168	72457
26.14851485148515	31288
28.801980198019802	39518
38.89108910891089	325359
35.84158415841584	110501
23.485148514851485	26084
24.91089108910891	28037
38.24752475247525	239830
33.53465346534654	70763
28.633663366336634	38906
24.97029702970297	28591
38.366336633663366	250857
40.16831683168317	1203944
32.386138613861384	59629
30.138613861386137	45245
37.693069306930695	192862
39.01980198019802	351314
34.51485148514851	84499
18.564356435643564	21531
