Average qual score & Frequency
36.3663366337	89345
39.5247524752	343865
38.2277227723	157090
33.6237623762	53646
39.0396039604	239900
34.9306930693	66964
39.2475247525	274267
39.3366336634	291713
39.8217821782	506419
39.0297029703	239055
39.702970297	413780
39.2772277228	281772
38.8514851485	213968
39.0693069307	243774
39.8811881188	519146
38.1485148515	152531
39.9207920792	561565
39.297029703	285509
39.0198019802	235499
39.8613861386	528492
34.2574257426	59889
40.1386138614	776923
39.5148514851	345470
40.0792079208	725599
27.1386138614	11006
37.0594059406	106759
40.1485148515	972117
39.7524752475	440574
39.4356435644	319653
39.1287128713	254738
40.1782178218	772310
36.3564356436	89229
39.7821782178	473956
39.7128712871	420170
40.3168316832	1102844
39.6534653465	399262
30.9306930693	30773
35.396039604	73015
40.2277227723	829330
40.0693069307	747465
37.9306930693	139997
36.0495049505	83963
39.198019802	263818
36.6732673267	96284
40.3069306931	938051
40.2673267327	849415
40.0594059406	722778
40.3564356436	1180145
39.2574257426	280907
40.2178217822	880042
39.6930693069	429648
32.900990099	45767
40.1089108911	850499
40.1881188119	1029151
40.2376237624	1340534
38.5841584158	185307
40.0396039604	657471
40.2772277228	1097348
40.198019802	1160164
40.0	631266
39.0099009901	232814
40.2574257426	1044396
35.3168316832	71797
39.7425742574	439555
39.2673267327	282305
39.6633663366	390774
39.9801980198	605960
38.702970297	198232
39.9306930693	555186
37.6138613861	125824
39.1584158416	258313
36.5148514851	92916
40.0198019802	660831
38.3267326733	164431
40.0099009901	640779
38.9801980198	230812
39.6831683168	440829
37.5148514851	122625
39.9900990099	608631
37.7524752475	131387
38.5445544554	182048
39.8712871287	539227
39.2376237624	271157
31.4059405941	34036
40.1188118812	826963
32.7326732673	44281
38.297029703	162534
35.2376237624	70558
39.495049505	341565
39.9108910891	570179
39.7227722772	463191
39.5940594059	383015
34.4455445545	61928
39.8415841584	484990
39.0891089109	246746
29.2871287129	20883
40.0891089109	688108
39.7326732673	467947
39.4158415842	314747
40.0297029703	667719
36.3861386139	90114
34.9207920792	66737
34.2376237624	59457
26.3861386139	8535
35.8118811881	79560
37.1287128713	108984
36.4158415842	90787
39.7722772277	502872
38.2574257426	159229
37.900990099	138630
40.1584158416	966212
39.603960396	383840
35.1584158416	69608
34.5544554455	62474
37.0198019802	105380
39.0792079208	246563
39.5643564356	361248
35.9504950495	81672
39.9405940594	560985
38.2178217822	156854
39.8910891089	516067
39.0	232084
38.8613861386	214133
39.504950495	345294
37.9207920792	139165
33.6633663366	55427
39.7920792079	462300
38.3465346535	166546
38.6435643564	191244
38.9603960396	226704
37.6237623762	125603
28.6435643564	17475
38.5742574257	184902
36.0792079208	83964
39.396039604	311842
37.8910891089	138629
40.099009901	777650
37.495049505	121989
30.7722772277	29665
34.9702970297	67164
37.5841584158	124227
38.3069306931	163131
39.7623762376	452758
28.4752475248	16536
32.0891089109	39098
34.3564356436	60661
38.6633663366	194462
38.6336633663	189578
35.5445544554	75717
27.2178217822	11129
38.8118811881	208347
38.4059405941	170932
35.5841584158	75628
40.1287128713	752154
33.4851485149	51759
39.2178217822	272846
39.5445544554	361362
34.2178217822	58647
36.4653465347	91846
33.2871287129	49958
37.8118811881	134876
37.0	104947
36.9504950495	103682
36.198019802	86093
36.0297029703	82823
39.8118811881	495931
39.9603960396	599005
39.8514851485	499152
39.4851485149	333639
38.9108910891	219904
38.7524752475	202811
33.099009901	48192
40.0495049505	670567
38.7821782178	206393
35.1089108911	68831
38.3366336634	165412
34.2277227723	58234
38.900990099	220099
37.0891089109	107671
35.8415841584	79824
36.8811881188	101696
34.1485148515	60811
39.6732673267	415001
37.8217821782	134293
39.3663366337	302130
32.5643564356	42913
24.5841584158	3817
39.9702970297	599786
38.9900990099	233245
38.396039604	170298
39.1188118812	252947
37.1386138614	108576
39.3069306931	292045
36.297029703	87701
36.7524752475	98956
36.8415841584	100636
37.6831683168	129050
33.5940594059	52867
37.9801980198	142965
39.801980198	463786
35.2079207921	70190
36.9702970297	104275
37.5742574257	123820
38.6930693069	196623
39.9504950495	586811
36.504950495	92646
36.7920792079	99607
33.3762376238	51275
37.3861386139	117223
37.3564356436	115626
35.2673267327	71669
37.7821782178	132499
38.5148514851	179855
39.4653465347	328552
39.6138613861	375726
36.0891089109	84360
34.1386138614	58777
38.4257425743	172123
39.3168316832	293199
37.1188118812	107972
39.4752475248	329794
30.7128712871	29348
37.198019802	110364
36.5940594059	94299
35.7326732673	78047
36.6336633663	95504
38.7722772277	204186
35.3366336634	72296
39.0594059406	240439
35.9108910891	81265
39.3465346535	298395
30.4257425743	27424
37.5544554455	123786
38.7425742574	202524
38.3564356436	167328
37.0693069307	106495
38.6732673267	193883
37.7227722772	130543
33.1485148515	48459
35.4554455446	73514
32.6237623762	43747
39.1683168317	262681
35.9702970297	82388
31.9603960396	38484
33.9207920792	56124
30.8613861386	30405
39.5544554455	364263
37.2772277228	113287
33.7326732673	54055
30.7623762376	29740
26.4257425743	8827
25.8118811881	6760
39.5841584158	372347
38.0396039604	146632
37.2376237624	112182
39.3861386139	305805
38.1683168317	153595
38.9504950495	226179
40.3267326733	1498602
40.1683168317	859072
38.7920792079	208705
34.0891089109	58199
35.7524752475	79014
40.396039604	1117843
40.5247524752	2510013
39.4455445545	325612
40.6633663366	41227045
37.8712871287	136688
37.7920792079	133329
29.4356435644	21505
37.3168316832	114501
40.2871287129	1377216
37.0297029703	105875
40.4257425743	1631570
40.5445544554	5864473
40.2475247525	1181166
40.5841584158	10571554
40.5742574257	6789100
40.702970297	73021260
26.7821782178	9771
36.0198019802	82665
40.6138613861	8245922
37.4257425743	118422
40.5346534653	5060797
40.603960396	701212
40.3861386139	1301551
40.6237623762	20348794
40.6534653465	6102136
32.495049505	42482
38.7623762376	203326
40.5643564356	2167786
39.5742574257	360247
40.3366336634	1629327
40.4059405941	1822041
40.4158415842	2291011
40.495049505	3702142
35.5742574257	75881
39.6435643564	409306
40.297029703	1288979
31.0693069307	31672
38.8811881188	217837
32.0297029703	38810
40.2079207921	1000268
33.8514851485	59525
40.5544554455	69372
35.1881188119	70316
36.1089108911	84642
36.495049505	92541
35.5544554455	75430
29.0396039604	19515
32.5841584158	43054
36.9603960396	103782
34.8415841584	65865
40.4851485149	2379169
34.6435643564	64169
34.2772277228	59345
34.3762376238	60565
40.504950495	3529017
35.4653465347	74438
37.2178217822	111286
37.9900990099	142842
33.5148514851	53135
28.2871287129	15696
38.8316831683	211497
36.9900990099	104676
40.4554455446	2806148
29.2178217822	20201
38.5247524752	180048
36.1683168317	85819
38.4455445545	174061
36.8613861386	101239
30.7524752475	29400
34.6831683168	63951
38.3168316832	163555
39.1881188119	262462
28.1683168317	15040
39.2871287129	281558
34.8613861386	65734
40.4455445545	2102714
37.9504950495	140535
39.3762376238	303516
38.0891089109	149579
31.2673267327	33173
40.4653465347	2252227
33.2079207921	49273
38.504950495	178720
35.0	67345
34.6732673267	63726
38.9207920792	222484
36.702970297	96970
40.5148514851	618603
40.4356435644	1106617
31.2178217822	32951
35.1287128713	69698
38.7227722772	198532
37.702970297	129342
37.3366336634	115390
36.7425742574	98007
35.4851485149	74436
25.9702970297	7315
31.8217821782	36852
34.8910891089	65886
37.4752475248	120079
37.4455445545	119319
39.1089108911	248337
37.1683168317	109712
40.4752475248	990201
39.3564356436	303310
32.9801980198	47008
39.5346534653	351141
30.2277227723	26480
34.9900990099	68118
32.1188118812	39328
34.5247524752	62667
33.4554455446	52648
33.9702970297	56778
39.3267326733	292134
29.4455445545	21429
39.099009901	246415
37.5445544554	122343
37.7326732673	131167
37.3762376238	117162
36.8316831683	100553
38.3861386139	169034
38.8415841584	213827
38.2079207921	156353
38.2475247525	159424
36.6633663366	96006
37.5643564356	123647
36.900990099	101863
37.7128712871	129941
38.495049505	178395
38.4851485149	176351
37.6336633663	126279
38.8217821782	209045
38.4752475248	176035
38.198019802	155779
38.6138613861	188667
32.0693069307	39165
36.3366336634	88983
36.1881188119	86252
26.7920792079	9842
35.2277227723	70529
38.0495049505	146702
27.7722772277	13593
32.8316831683	45528
37.5940594059	124775
36.1287128713	84967
32.8217821782	45279
38.7326732673	200439
39.900990099	541261
29.2772277228	20699
34.7524752475	64450
38.8712871287	215404
36.4752475248	91871
36.7623762376	98582
32.9306930693	46140
26.6831683168	9341
38.3663366337	166978
39.4257425743	316534
36.5742574257	94096
37.1584158416	109920
29.3663366337	21216
37.7425742574	130486
36.9801980198	104728
36.4554455446	91657
28.8316831683	18091
32.6930693069	43917
36.5346534653	93112
33.5544554455	55385
30.0495049505	25330
38.0297029703	144942
34.4653465347	61528
37.2475247525	111628
34.6930693069	64294
39.4554455446	328579
32.9702970297	46781
23.3564356436	1762
38.2376237624	158065
34.5643564356	62609
33.504950495	54133
33.1782178218	48843
39.2277227723	272838
37.4653465347	120251
33.7425742574	54840
39.1386138614	254287
35.1683168317	70190
33.9108910891	57656
22.8811881188	1277
37.1089108911	107840
38.2772277228	161137
36.1782178218	86200
31.2871287129	33331
37.504950495	121540
36.5544554455	93656
37.4158415842	118570
39.4059405941	316982
38.801980198	208951
35.0297029703	67832
